id,state_name,state_code,district_name,district_code,subdistrict_name,subdistrict_code,cluster_name,village_name,udise_village_code,pincode,ward,school_name,udise_school_code,school_category,school_type,management,year_of_establishment,longitude,latitude,status,location_type,class_from,class_to,aff_board_sec,aff_board_h_sec,pre_primary,class_rooms,other_rooms,total_teachers,pre_primary_students,i_students,ii_students,iii_students,iv_students,v_students,vi_students,vii_students,viii_students,ix_students,x_students,xi_students,xii_students,class_students,class_with_pre_primary_students
5127,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Nongsder,170502019,793103,,CHRIST SENIOR SECONDARY SCHOOL,17050201910,Pri. with Upper Pri. Sec. and H.Sec.,Co. Educational,Private Unaided (Recognized),2009,91.5452,25.4031,Operational,Rural,1,12,CBSE,CBSE,0,19,7,23,62,22,31,36,23,27,17,28,29,35,19,41,30,338,400
5128,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Nongsder,170502019,793103,NONGSDER,BETHANY HIGHER SECONDARY,17050201911,Secondary with Higher Secondary,Co. Educational,Private Unaided (Recognized),1972,91.9185,25.6804,Operational,Urban,9,10,State Board,,0,1,4,4,0,0,0,0,0,0,0,0,0,9,16,0,0,25,25
5129,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Nongsder,170502019,793103,,ST.PETER'S SECONDARY SCHOOL NONGSDER,17050201913,Secondary Only,Co. Educational,Private Unaided (Recognized),2016,91.5537,25.4048,Operational,Rural,9,10,State Board,,0,2,3,4,0,0,0,0,0,0,0,0,0,23,12,0,0,35,35
5130,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Umiam,170502020,793103,,MESEB SECONDARY SCHOOL-UMIAM,17050202001,Pri. Upper Pri. and Secondary Only,Co. Educational,Other Govt. managed schools,1963,91.5221,25.4003,Operational,Rural,1,10,State Board,,0,8,4,19,0,40,71,79,54,56,51,39,44,33,64,0,0,531,531
5131,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Umeit,170502021,793103,,UMEIT LP SCHOOL,17050202101,Primary,Co. Educational,Government Aided,1990,91.5708,25.4229,Operational,Rural,1,5,,,0,2,0,4,45,26,27,35,20,18,0,0,0,0,0,0,0,126,171
5132,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Umeit,170502021,793116,,UMEIT UPS,17050202102,Upper Primary only,Co. Educational,Department of Education,2005,91.5709,25.4277,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,23,28,28,0,0,0,0,79,79
5133,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Umeit,170502021,793116,,UMJER KSIAR LP SCHOOL,17050202103,Primary,Co. Educational,Department of Education,2008,91.5723,25.4281,Operational,Rural,1,5,,,0,1,0,4,10,6,5,8,3,3,0,0,0,0,0,0,0,25,35
5134,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Umeit,170502021,793116,,UMEIT SECONDARY SCHOOL,17050202104,Secondary Only,Co. Educational,Private Unaided (Recognized),2014,91.5706,25.4277,Operational,Rural,9,10,State Board,,0,1,0,3,0,0,0,0,0,0,0,0,0,20,10,0,0,30,30
5135,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Umdoh Byrthih,170502022,793116,,"LANDMARK LOWER PRIMARY SCHOOL,UMROI",17050202201,Primary,Co. Educational,Department of Education,1992,91.5866,25.432,Operational,Rural,1,5,,,0,1,0,5,38,16,18,12,22,16,0,0,0,0,0,0,0,84,122
5136,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Umdoh Byrthih,170502022,793116,,LANDMARK  UPPER PRIMARY SCHOOL. UMROI,17050202202,Upper Primary only,Co. Educational,Department of Education,2006,91.97653,25.71731,Operational,Rural,6,8,,,0,1,0,5,0,0,0,0,0,0,19,18,8,0,0,0,0,45,45
5137,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Lumsohpetbneng,170502023,793103,,LUMSOHPETBNENG LAW NONGTHROH PRESBYTERIAN LP SCHOOL,17050202301,Primary,Co. Educational,Department of Education,1994,91.5646,25.4293,Operational,Rural,1,5,,,0,3,1,2,27,14,9,12,17,4,0,0,0,0,0,0,0,56,83
5138,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Lumsohpetbneng,170502023,793103,,LUMSOHPETBNENG PRESBYTERIAN UP SCHOOL,17050202302,Upper Primary only,Co. Educational,Department of Education,1994,92.084,25.7094,Operational,Rural,6,8,,,0,2,0,4,0,0,0,0,0,0,5,7,2,0,0,0,0,14,14
5139,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Mawpun Kshaid,170502024,793103,,GURKHA MAIPARBAT LP SCHOOL,17050202401,Primary,Co. Educational,Government Aided,1956,91.9346,25.6973,Operational,Rural,1,5,,,0,4,4,2,23,21,33,36,33,34,0,0,0,0,0,0,0,157,180
5140,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Mawpun Kshaid,170502024,793103,,MAIPARBAT UP SCHOOL,17050202402,Upper Primary only,Co. Educational,Department of Education,1993,91.9315,25.6973,Operational,Rural,6,8,,,0,1,1,4,0,0,0,0,0,0,24,21,16,0,0,0,0,61,61
5141,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Umeit Crc,Mawpun Kshaid,170502024,,,"MAIPARBAT SECONDARY SCHOOL, MAWPUN",17050202403,Secondary Only,Co. Educational,Private Unaided (Recognized),1956,91.5644,25.9067,Operational,Rural,9,10,State Board,,0,1,1,4,0,0,0,0,0,0,0,0,0,14,29,0,0,43,43
5142,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumsohpieng,170502030,793116,,MYNKEN GOVT. UP SCHOOL,17050203001,Pri. Upper Pri. and Secondary Only,Co. Educational,Department of Education,1944,92.025,25.4555,Operational,Rural,0,10,State Board,,0,10,2,13,0,16,28,33,27,31,52,34,31,44,35,0,0,331,331
5143,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumsohpieng,170502030,793116,,GRACE FOUNDATION UP SCHOOL,17050203002,Upper Primary only,Co. Educational,Department of Education,2006,92.0229,25.4467,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,35,34,27,0,0,0,0,96,96
5144,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumsohpieng,170502030,793116,,MODERN L.P. SCHOOL,17050203003,Primary,Co. Educational,Government Aided,1989,92.0122,25.4257,Operational,Rural,1,5,,,0,5,1,4,7,5,5,5,5,7,0,0,0,0,0,0,0,27,34
5145,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumsohpieng,170502030,793116,,MODERN U.P. SCHOOL,17050203004,Upper Primary only,Co. Educational,Department of Education,1998,92.0122,25.4227,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,4,6,4,0,0,0,0,14,14
5146,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumsohpieng,170502030,793116,,RI BHOI SYNIOD ENGLISH SCHOOL,17050203005,Primary,Co. Educational,Private Unaided (Recognized),2002,92.0134,25.4233,Operational,Rural,0,5,,,0,5,0,6,0,9,9,13,15,20,0,0,0,0,0,0,0,66,66
5147,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumsohpieng,170502030,793116,,R B P SYNOD LP & UP SCHOOL,17050203008,Upper Primary only,Co. Educational,Department of Education,2002,92.0159,25.4391,Operational,Rural,6,8,,,0,3,0,3,0,0,0,0,0,0,15,16,17,0,0,0,0,48,48
5148,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumsohpieng,170502030,793116,,MYNKEN CHRISTIAN SEC SCHOOL,17050203011,Upper Pri. and Secondary,Co. Educational,Government Aided,1963,92.0119,25.4534,Operational,Rural,6,10,State Board,,0,8,14,18,0,0,0,0,0,0,50,40,55,103,57,0,0,305,305
5149,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumsohpieng,170502030,793116,,GRACE FOUNDATION SECONDARY SCHOOL,17050203012,Secondary Only,Co. Educational,Private Unaided (Recognized),2010,92.0229,25.4467,Operational,Rural,9,10,State Board,,0,2,0,3,0,0,0,0,0,0,0,0,0,31,28,0,0,59,59
5150,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumsohpieng,170502030,793103,,MODERN SECONDARY SCHOOL,17050203013,Secondary Only,Co. Educational,Private Unaided (Recognized),1998,92.0208,25.4159,Operational,Rural,9,10,State Board,,0,1,0,3,0,0,0,0,0,0,0,0,0,8,14,0,0,22,22
5151,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumsohpieng,170502030,793116,,MYNKEN CHRISTIAN HIGHER SECONDARY SCHOOL,17050203014,Higher Secondary only/Jr. College,Co. Educational,Government Aided,1963,92.019,25.4534,Operational,Rural,11,12,,State Board,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,128,133,261,261
5152,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumsohpieng,170502030,793116,,MYNKEN CHRISTIAN LP SCHOOL,17050203015,Primary,Co. Educational,Private Unaided (Recognized),1981,92.0132,25.4509,Operational,Rural,1,5,,,0,5,0,4,63,20,21,26,29,37,0,0,0,0,0,0,0,133,196
5153,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumsohpieng,170502030,793116,,RI BHOI PRESBYTERIAN ENGLISH SECONDARY SCHOOL,17050203016,Secondary Only,Co. Educational,Private Unaided (Recognized),2015,92.0132,25.4232,Operational,Rural,9,10,State Board,,0,2,0,5,0,0,0,0,0,0,0,0,0,29,25,0,0,54,54
5154,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumsohpieng,170502030,,,GUILDINGSTAR ENGLISH LOWER PRIMARY SCHOOL,17050203017,Primary,Co. Educational,Unrecognized,2019,92.0119,25.4238,Operational,Rural,1,4,,,0,4,1,5,28,14,6,0,3,0,0,0,0,0,0,0,0,23,51
5155,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumdaitkhla,170502031,793116,,LUMDAITKHLA UPS,17050203101,Upper Primary only,Co. Educational,Government Aided,1996,92.025,25.4255,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,4,10,7,0,0,0,0,21,21
5156,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumdaitkhla,170502031,793116,,LUMDAITKHLA GOVT. LPS,17050203102,Primary,Co. Educational,Department of Education,1967,92.056,25.4202,Operational,Rural,1,5,,,0,5,1,5,17,14,11,11,13,7,0,0,0,0,0,0,0,56,73
5157,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumdaitkhla,170502031,793116,,HOLY ANGELS LP & UP SCHOOLS,17050203105,Pri. Upper Pri. and Secondary Only,Co. Educational,Private Unaided (Recognized),2004,92.0108,25.4159,Operational,Rural,0,10,State Board,,1,15,4,16,99,43,44,43,64,46,75,57,72,87,71,0,0,602,701
5158,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumdaitkhla,170502031,793116,,J.J.M.NICHOLS ROY L.P- SCHOOL,17050203106,Primary,Co. Educational,Department of Education,2000,92.012,25.4217,Operational,Rural,1,5,,,0,4,4,2,27,15,14,12,13,12,0,0,0,0,0,0,0,66,93
5159,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumdaitkhla,170502031,793116,,EASTERN RI BHOI HR. SEC. SCHOOL,17050203108,Higher Secondary only/Jr. College,Co. Educational,Private Unaided (Recognized),2000,92.012,25.4221,Operational,Rural,11,12,,State Board,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,20,15,35,35
5160,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumdaitkhla,170502031,793116,,CATHOLIC ENGLISH SCHOOL,17050203109,Primary with Upper Primary,Co. Educational,Private Unaided (Recognized),2008,92.013,25.4222,Operational,Rural,0,8,,,0,10,2,11,72,29,30,28,22,30,22,17,11,0,0,0,0,189,261
5161,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mawtneng,170502032,793116,,MAWTNENG UPS,17050203201,Upper Primary only,Co. Educational,Government Aided,1996,92.216,25.4317,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,11,17,11,0,0,0,0,39,39
5162,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mawtneng,170502032,793116,,MAWTNENG GOVT. LP SCHOOL,17050203202,Primary,Co. Educational,Department of Education,1950,92.0215,25.4317,Operational,Rural,1,5,,,0,6,1,3,33,19,18,19,20,25,0,0,0,0,0,0,0,101,134
5163,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mawtneng,170502032,793116,,MAWTNENG SEC SCHOOL,17050203204,Secondary Only,Co. Educational,Private Unaided (Recognized),2009,92.0377,25.7213,Operational,Rural,9,10,State Board,,0,2,2,3,0,0,0,0,0,0,0,0,0,22,13,0,0,35,35
5164,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mawtneng,170502032,793116,,MAWTNENG ENGLISH SCHOOL,17050203205,Primary,Co. Educational,Private Unaided (Recognized),2010,92.0218,25.432,Operational,Rural,1,4,,,0,6,0,4,20,7,2,5,2,0,0,0,0,0,0,0,0,16,36
5165,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Umshaproh Nonglamet,170502033,793116,,UMSHAPROH RCLP SCHOOL,17050203302,Primary,Co. Educational,Department of Education,1990,92.0202,25.4302,Operational,Rural,1,4,,,0,4,0,3,11,9,2,3,0,0,0,0,0,0,0,0,0,14,25
5166,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Madan Nonglakhiat,170502034,793116,,MIRACLE L.P. SCHOOL,17050203402,Primary,Co. Educational,Private Unaided (Recognized),2005,92.0013,25.4143,Operational,Rural,1,5,,,0,5,0,2,21,11,14,8,13,10,0,0,0,0,0,0,0,56,77
5167,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Madan Nonglakhiat,170502034,793116,,MADAN NONGLAKHIAT LP SCHOOL,17050203403,Primary,Co. Educational,Government Aided,1983,91.5257,25.4239,Operational,Rural,1,5,,,0,4,4,3,15,10,12,10,3,5,0,0,0,0,0,0,0,40,55
5168,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumshyiap,170502035,793116,,UP LUMSHYIAP,17050203501,Upper Primary only,Co. Educational,Government Aided,1979,91.5953,25.4052,Operational,Rural,6,8,,,0,3,1,4,0,0,0,0,0,0,8,9,5,0,0,0,0,22,22
5169,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Lumshyiap,170502035,793116,,GOVT. LP SCHOOL LUMSHYIAP,17050203502,Primary,Co. Educational,Department of Education,1961,91.5944,25.4031,Operational,Rural,1,5,,,0,4,1,4,66,12,14,4,11,10,0,0,0,0,0,0,0,51,117
5170,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Thad Nongiaw,170502037,793116,,THADNONGIAW RCLP,17050203701,Primary,Co. Educational,Government Aided,1960,92.3395,25.4418,Operational,Rural,1,5,,,0,4,3,3,64,10,6,8,9,8,0,0,0,0,0,0,0,41,105
5171,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Thad Nongiaw,170502037,793116,,BALAWAN UP SCHOOL THADNONGIAW,17050203706,Upper Primary only,Co. Educational,Private Unaided (Recognized),2008,92.0354,25.4418,Operational,Rural,6,8,,,0,5,0,3,0,0,0,0,0,0,17,10,9,0,0,0,0,36,36
5172,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Thad Nongiaw,170502037,,,JAMES KOLIS BLAH MEMORIAL SCHOOL,17050203707,Primary,Co. Educational,Unrecognized,2019,92.345,25.4419,Operational,Rural,1,5,,,0,3,1,4,0,7,5,0,0,0,0,0,0,0,0,0,0,12,12
5173,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Madan Rtiang,170502039,793116,,JINGIASENG KYNTHEI DIST LPS,17050203902,Primary,Co. Educational,Department of Education,2001,92.0258,25.4347,Operational,Rural,1,5,,,0,2,0,2,12,7,4,2,1,3,0,0,0,0,0,0,0,17,29
5174,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mawbri,170502040,793116,,LITTLE  FLOWER SECONDARY SCHOOL,17050204003,Upper Primary only,Co. Educational,Government Aided,1965,92.0259,25.4348,Operational,Rural,6,8,,,0,8,0,6,0,0,0,0,0,0,98,101,86,0,0,0,0,285,285
5175,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mawbri,170502040,793116,,RAID IAPNGAR LPS,17050204004,Primary,Co. Educational,Private Unaided (Recognized),2006,92.0317,25.4352,Operational,Rural,1,5,,,0,2,0,3,42,23,21,21,25,14,0,0,0,0,0,0,0,104,146
5176,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mawbri,170502040,793116,,LITTLE FLOWER HR SEC SCHOOL,17050204005,Primary,Co. Educational,Government Aided,1965,92.0259,25.4346,Operational,Rural,1,5,,,0,20,0,6,64,38,42,57,49,71,0,0,0,0,0,0,0,257,321
5177,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mawbri,170502040,793116,,RAID IAPNGAR UPS,17050204006,Upper Primary only,Co. Educational,Department of Education,2006,92.0317,25.4353,Operational,Rural,6,8,,,0,3,0,3,0,0,0,0,0,0,34,23,24,0,0,0,0,81,81
5178,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mawbri,170502040,793116,,LITTLE FLOWER SEC SCHOOL,17050204007,Secondary Only,Co. Educational,Government Aided,1965,92.0495,25.7297,Operational,Rural,9,10,State Board,,1,4,4,6,0,0,0,0,0,0,0,0,0,102,111,0,0,213,213
5179,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mawbri,170502040,793116,,LITTLE FLOWER ENGLISH SCHOOL,17050204008,Primary,Co. Educational,Private Unaided (Recognized),1995,92.0301,25.4348,Operational,Rural,1,5,,,0,4,2,7,54,24,23,27,25,25,0,0,0,0,0,0,0,124,178
5180,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mawbri,170502040,793116,,LITTLE FLOWER HIGHER SECONDARY SCHOOL,17050204009,Higher Secondary only/Jr. College,Co. Educational,Private Unaided (Recognized),1965,92.0259,25.4346,Operational,Rural,11,12,,State Board,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,83,82,165,165
5181,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mawbri,170502040,793116,,RAID IAPNGAR SECONDARY SCHOOL MAWBRI,17050204010,Secondary Only,Co. Educational,Private Unaided (Recognized),2006,92.0311,25.4351,Operational,Rural,9,10,State Board,,0,2,0,5,0,0,0,0,0,0,0,0,0,31,26,0,0,57,57
5182,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Tyrsha,170502041,793116,,RCLP SCHOOL TYRSHA,17050204102,Primary,Co. Educational,Department of Education,2003,92.0416,25.4409,Operational,Rural,1,5,,,0,4,0,2,16,7,6,6,1,2,0,0,0,0,0,0,0,22,38
5183,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Umtung,170502043,793116,,SOHLIYA PRES L.P. SCHOOL,17050204302,Primary,Co. Educational,Department of Education,1995,92.0212,25.4128,Operational,Rural,1,5,,,0,1,0,2,10,8,6,3,3,2,0,0,0,0,0,0,0,22,32
5184,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Umtung,170502043,793116,,UMTUNG RCLP SCHOOL,17050204303,Primary,Co. Educational,Government Aided,1979,92.0207,25.4115,Operational,Rural,1,5,,,0,2,0,2,18,9,12,7,7,11,0,0,0,0,0,0,0,46,64
5185,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Umtung,170502043,793103,,UMTUNG RCUP SCHOOL,17050204304,Upper Primary only,Co. Educational,Department of Education,2007,92.0207,25.4115,Operational,Rural,6,8,,,0,1,1,4,0,0,0,0,0,0,12,7,4,0,0,0,0,23,23
5186,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Kdonghulu,170502044,793116,,KDONGHULU PRES. LP,17050204401,Primary,Co. Educational,Government Aided,1971,92.0408,25.4436,Operational,Rural,1,5,,,0,6,2,4,12,22,19,19,21,30,0,0,0,0,0,0,0,111,123
5187,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Kdonghulu,170502044,793116,,KDONGHULU PRES U.P,17050204402,Upper Primary only,Co. Educational,Department of Education,2001,92.0407,25.4437,Operational,Rural,6,8,,,0,3,1,4,0,0,0,0,0,0,18,22,28,0,0,0,0,68,68
5188,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Kdonghulu,170502044,793116,,KDONGHULU PRES SECONDARY SCHOOL,17050204404,Secondary Only,Co. Educational,Private Unaided (Recognized),2006,92.0469,25.4436,Operational,Rural,9,10,State Board,,0,2,2,3,0,0,0,0,0,0,0,0,0,28,20,0,0,48,48
5189,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Nongrim Nongladew,170502045,793116,,NONGRIM NONGLADEW PRES L.P. SCHOOL,17050204501,Primary,Co. Educational,Department of Education,1996,92.0247,25.4305,Operational,Rural,1,5,,,0,3,0,2,6,8,3,4,3,4,0,0,0,0,0,0,0,22,28
5190,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Liarbang Crc,Liarkhla,170502046,793116,,RCLP SCHOOL LIARKHLA,17050204601,Primary,Co. Educational,Department of Education,1991,92.0434,25.4444,Operational,Rural,1,5,,,0,3,0,2,24,7,11,8,8,6,0,0,0,0,0,0,0,40,64
5191,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Liarbang Crc,Liarkhla,170502046,793116,,UMDIHDKHAR L.P. SCHOOL,17050204602,Primary,Co. Educational,Department of Education,2003,92.0434,25.4427,Operational,Rural,1,5,,,0,3,0,2,18,5,3,3,3,1,0,0,0,0,0,0,0,15,33
5192,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Khwang,170502047,793116,,KHWENG GOVT. LP,17050204701,Primary,Co. Educational,Department of Education,1952,92.0319,25.4429,Operational,Rural,1,5,,,0,3,0,1,22,18,10,6,8,5,0,0,0,0,0,0,0,47,69
5193,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Khwang,170502047,,,KHWENG UPPER PRIMARY SCHOOL,17050204702,Upper Primary only,Co. Educational,Unrecognized,2019,92.345,25.4419,Operational,Rural,6,8,,,0,3,0,3,0,0,0,0,0,0,10,7,6,0,0,0,0,23,23
5194,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mynri Umsning,170502048,793116,,MYNRI UMSNING GOVT. LP,17050204801,Primary,Co. Educational,Department of Education,1963,92.0312,25.4515,Operational,Rural,1,5,,,0,3,0,2,10,13,10,10,10,11,0,0,0,0,0,0,0,54,64
5195,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mynri Umsning,170502048,793116,,MYNRI UMSNING U.P.S.,17050204802,Upper Primary only,Co. Educational,Department of Education,1999,92.0312,25.4515,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,12,8,6,0,0,0,0,26,26
5196,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,Mynri Umsning,170502048,793116,,MYNRI UMSNING ENGLISH SCHOOL,17050204803,Primary,Co. Educational,Private Unaided (Recognized),2013,92.0312,25.4515,Operational,Rural,1,5,,,0,3,0,2,53,18,7,9,8,8,0,0,0,0,0,0,0,50,103
5197,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,It-Soh-Pa-Ir,170502049,793116,,IT-SOH-PA-IR LP SCHOOL,17050204901,Primary,Co. Educational,Government Aided,1975,92.0415,25.4615,Operational,Rural,1,5,,,0,4,0,2,32,3,6,7,6,6,0,0,0,0,0,0,0,28,60
5198,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Mawbri Crc,It-Soh-Pa-Ir,170502049,793116,,LITTLE STAR LP SCHOOL,17050204902,Primary,Co. Educational,Private Unaided (Recognized),2008,92.0491,25.4555,Operational,Rural,1,5,,,0,2,0,2,12,4,2,0,2,3,0,0,0,0,0,0,0,11,23
5199,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Khapmara,170502050,793116,,KHAPMARA LP SCHOOL,17050205001,Primary,Co. Educational,Government Aided,1995,91.0191,25.4404,Operational,Rural,1,4,,,0,4,0,1,22,7,5,6,4,0,0,0,0,0,0,0,0,22,44
5200,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Bhoirymbong Crc,Khapmara,170502050,793116,,RCLP SCHOOL KHAPMARA,17050205002,Primary,Co. Educational,Private Unaided (Recognized),2002,91.2825,25.31694,Operational,Rural,1,4,,,0,4,0,1,5,1,2,0,2,0,0,0,0,0,0,0,0,5,10
5201,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Kyrdem Crc,Kyrdem,170502055,793116,,KYRDEM UP SCHOOL,17050205501,Upper Primary only,Co. Educational,Government Aided,1968,92.0422,25.4133,Operational,Rural,6,8,,,0,3,0,5,0,0,0,0,0,0,12,10,11,0,0,0,0,33,33
5202,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Kyrdem Crc,Kyrdem,170502055,793116,,KYRDEM GOVT. LP SCHOOL,17050205502,Primary,Co. Educational,Department of Education,1957,92.0422,25.4133,Operational,Rural,1,5,,,0,2,1,5,18,10,9,9,13,16,0,0,0,0,0,0,0,57,75
5203,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Kyrdem Crc,Kyrdem,170502055,793116,,BETHEL LP SCHOOL,17050205503,Primary,Co. Educational,Private Unaided (Recognized),1998,91.316944,25.787778,Operational,Rural,1,4,,,0,2,0,6,49,15,10,9,12,0,0,0,0,0,0,0,0,46,95
5204,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Kyrdem Crc,Kyrdem,170502055,793116,,KYRDEM PRES. UP SCHOOL,17050205504,Upper Primary only,Co. Educational,Department of Education,1997,92.0402,25.4117,Operational,Rural,6,8,,,0,4,1,5,0,0,0,0,0,0,75,42,32,0,0,0,0,149,149
